Job Code,Grade,Salary,Original Hire Date,Run Date,Tenure
11810,4,52769.6,7/11/2017,6/1/2024,2517
11790,2,45260.8,7/25/2017,6/1/2024,2503
11790,2,44449.6,9/12/2017,6/1/2024,2454
11790,2,42411.2,11/27/2017,6/1/2024,2378
11800,3,49483.2,11/27/2017,6/1/2024,2378
11790,2,45905.6,3/19/2018,6/1/2024,2266
11810,4,56347.2,7/23/2018,6/1/2024,2140
11820,2,45884.8,8/13/2018,6/1/2024,2119
11720,3,49608,8/13/2018,6/1/2024,2119
11790,2,43888,9/5/2018,6/1/2024,2096
11820,2,46550.4,3/11/2019,6/1/2024,1909
12430,4,48505.6,4/29/2019,6/1/2024,1860
11790,2,44241.6,5/6/2019,6/1/2024,1853
11800,3,47236.8,7/22/2019,6/1/2024,1776
11800,3,56056,1/10/2007,6/1/2024,6352
11790,2,42889.6,10/7/2019,6/1/2024,1699
11790,2,42619.2,10/7/2019,6/1/2024,1699
11790,2,43638.4,12/16/2019,6/1/2024,1629
11790,2,42868.8,1/6/2020,6/1/2024,1608
11790,2,41724.8,2/3/2020,6/1/2024,1580
12020,2,37523.2,2/10/2020,6/1/2024,1573
11790,2,42203.2,5/11/2020,6/1/2024,1482
11790,2,44387.2,7/20/2020,6/1/2024,1412
11790,2,46342.4,8/24/2020,6/1/2024,1377
11800,3,48214.4,8/24/2020,6/1/2024,1377
11790,2,46259.2,8/31/2020,6/1/2024,1370
11790,2,44241.6,8/31/2020,6/1/2024,1370
16720,4,49732.8,11/2/2020,6/1/2024,1307
12020,2,38480,11/2/2020,6/1/2024,1307
12020,2,35422.4,11/9/2020,6/1/2024,1300
12020,2,40060.8,11/9/2020,6/1/2024,1300
11770,2,42348.8,11/16/2020,6/1/2024,1293
11790,2,43472,1/11/2021,6/1/2024,1237
11790,2,43992,2/15/2021,6/1/2024,1202
11570,2,46862.4,2/15/2021,6/1/2024,1202
11790,2,47236.8,2/22/2021,6/1/2024,1195
12430,4,50232,5/10/2021,6/1/2024,1118
12060,3,41995.2,7/6/2021,6/1/2024,1061
12100,4,47840,7/19/2021,6/1/2024,1048
12020,2,42868.8,7/19/2021,6/1/2024,1048
11770,2,37440,7/19/2021,6/1/2024,1048
12020,2,42785.6,7/26/2021,6/1/2024,1041
12060,3,49379.2,8/16/2021,6/1/2024,1020
12020,2,42764.8,8/23/2021,6/1/2024,1013
11790,2,41932.8,10/11/2021,6/1/2024,964
11810,4,48256,12/6/2021,6/1/2024,908
11710,2,42577.6,1/24/2022,6/1/2024,859
11820,2,41870.4,1/31/2022,6/1/2024,852
11790,2,43846.4,1/31/2022,6/1/2024,852
11710,2,42577.6,4/18/2022,6/1/2024,775
11820,2,43118.4,5/2/2022,6/1/2024,761
12020,2,38147.2,6/6/2022,6/1/2024,726
11790,2,42140.8,6/27/2022,6/1/2024,705
12110,3,45489.6,7/12/2022,6/1/2024,690
11790,2,41620.8,8/1/2022,6/1/2024,670
12020,2,40227.2,8/15/2022,6/1/2024,656
11600,1,37876.8,8/22/2022,6/1/2024,649
11790,2,43846.4,8/22/2022,6/1/2024,649
11790,2,42328,8/29/2022,6/1/2024,642
11790,2,42140.8,8/29/2022,6/1/2024,642
11790,2,40393.6,9/12/2022,6/1/2024,628
11790,2,40393.6,9/12/2022,6/1/2024,628
12020,2,40476.8,9/12/2022,6/1/2024,628
11600,1,36462.4,9/12/2022,6/1/2024,628
11790,2,43659.2,9/19/2022,6/1/2024,621
11790,2,40393.6,9/19/2022,6/1/2024,621
11600,1,37440,10/3/2022,6/1/2024,607
11570,2,47590.4,10/10/2022,6/1/2024,600
12020,2,40768,10/17/2022,6/1/2024,593
11710,2,41891.2,11/7/2022,6/1/2024,572
11770,2,41246.4,12/19/2022,6/1/2024,530
11790,2,39041.6,1/9/2023,6/1/2024,509
11820,2,36712,1/16/2023,6/1/2024,502
11600,1,35110.4,1/30/2023,6/1/2024,488
11600,1,34424,2/13/2023,6/1/2024,474
12020,2,37128,2/20/2023,6/1/2024,467
11820,2,38188.8,2/20/2023,6/1/2024,467
11790,2,41100.8,2/27/2023,6/1/2024,460
11790,2,38542.4,3/6/2023,6/1/2024,453
11820,2,38188.8,3/6/2023,6/1/2024,453
12110,3,52000,3/6/2023,6/1/2024,453
11790,2,40227.2,3/6/2023,6/1/2024,453
11790,2,40227.2,3/6/2023,6/1/2024,453
11790,2,38188.8,3/6/2023,6/1/2024,453
11790,2,39041.6,3/13/2023,6/1/2024,446
12020,2,37856,3/13/2023,6/1/2024,446
11790,2,38688,3/13/2023,6/1/2024,446
11790,2,41100.8,3/20/2023,6/1/2024,439
11790,2,39041.6,3/20/2023,6/1/2024,439
11790,2,41100.8,3/27/2023,6/1/2024,432
11710,2,40497.6,4/3/2023,6/1/2024,425
11770,2,38667.2,3/27/2023,6/1/2024,432
11790,2,41100.8,4/3/2023,6/1/2024,425
11790,2,39041.6,4/3/2023,6/1/2024,425
12020,2,37856,4/10/2023,6/1/2024,418
11790,2,40144,4/17/2023,6/1/2024,411
11820,2,37440,5/1/2023,6/1/2024,397
11820,2,37876.8,5/1/2023,6/1/2024,397
12020,2,38563.2,5/1/2023,6/1/2024,397
11790,2,41100.8,6/26/2023,6/1/2024,341
11790,2,40040,6/26/2023,6/1/2024,341
11790,2,40040,7/10/2023,6/1/2024,327
11790,2,40060.8,7/10/2023,6/1/2024,327
11790,2,39852.8,7/10/2023,6/1/2024,327
11790,2,40040,7/31/2023,6/1/2024,306
11600,1,36483.2,8/7/2023,6/1/2024,299
12020,2,37315.2,8/7/2023,6/1/2024,299
11790,2,40227.2,8/14/2023,6/1/2024,292
12020,2,38043.2,8/28/2023,6/1/2024,278
11790,2,41100.8,8/28/2023,6/1/2024,278
11790,2,39956.8,9/26/2023,6/1/2024,249
11770,2,40227.2,9/26/2023,6/1/2024,249
11790,2,41100.8,10/16/2023,6/1/2024,229
11790,2,41371.2,10/16/2023,6/1/2024,229
11790,2,41100.8,10/23/2023,6/1/2024,222
11790,2,40123.2,10/23/2023,6/1/2024,222
11790,2,41100.8,10/23/2023,6/1/2024,222
11790,2,43264,10/30/2023,6/1/2024,215
11790,2,40310.4,10/30/2023,6/1/2024,215
11790,2,39436.8,10/30/2023,6/1/2024,215
12020,2,39832,11/6/2023,6/1/2024,208
11790,2,41100.8,11/13/2023,6/1/2024,201
11770,2,40310.4,11/13/2023,6/1/2024,201
11570,2,45219.2,11/27/2023,6/1/2024,187
11790,2,41745.6,12/4/2023,6/1/2024,180
12020,2,40705.6,12/18/2023,6/1/2024,166
11790,2,41100.8,12/18/2023,6/1/2024,166
11790,2,40560,1/8/2024,6/1/2024,145
11790,2,39520,2/5/2024,6/1/2024,117
11770,2,37440,2/5/2024,6/1/2024,117
11790,2,39520,2/12/2024,6/1/2024,110
11790,2,37440,2/19/2024,6/1/2024,103
11790,2,40560,3/12/2024,6/1/2024,81
11790,2,39520,3/18/2024,6/1/2024,75
11820,2,40144,3/18/2024,6/1/2024,75
12020,2,38480,3/25/2024,6/1/2024,68
11600,1,37440,4/1/2024,6/1/2024,61
11790,2,38480,4/8/2024,6/1/2024,54
11790,2,39520,4/8/2024,6/1/2024,54
11790,2,37440,4/15/2024,6/1/2024,47
11820,2,36712,4/15/2024,6/1/2024,47
11790,2,40040,4/29/2024,6/1/2024,33
11790,2,40040,4/29/2024,6/1/2024,33
11790,2,38480,4/29/2024,6/1/2024,33
11790,2,41600,4/29/2024,6/1/2024,33
11600,1,37440,4/29/2024,6/1/2024,33
11050,7,109569.74,6/27/2005,6/1/2024,6914
11090,6,78407.47,5/17/2006,6/1/2024,6590
11050,7,92378,4/29/2009,6/1/2024,5512
11100,6,69070.98,5/20/2009,6/1/2024,5491
11050,7,88400,11/17/2010,6/1/2024,4945
11100,6,73228.65,6/20/2012,6/1/2024,4364
11100,6,69422.08,6/23/2014,6/1/2024,3631
11100,6,69222.4,6/22/2015,6/1/2024,3267
11100,6,69741.57,7/20/2015,6/1/2024,3239
12570,8,135850,11/30/2015,6/1/2024,3106
10780,6,69763.2,7/12/2016,6/1/2024,2881
11100,6,68889.6,1/10/2017,6/1/2024,2699
10070,6,70076.86,7/18/2017,6/1/2024,2510
12380,6,81301,2/18/2018,6/1/2024,2295
11050,7,88000,1/30/2023,6/1/2024,488
11100,6,69222.4,7/10/2023,6/1/2024,327
16720,4,56243.2,1/17/2006,6/1/2024,6710
16720,4,58968,12/17/2007,6/1/2024,6011
19000,4,72800,9/29/1998,6/1/2024,9377
11800,3,51563.2,5/15/2002,6/1/2024,8053
11700,3,46800,1/11/2006,6/1/2024,6716
16730,6,76544,6/18/2007,6/1/2024,6193
11760,4,58156.8,1/21/2008,6/1/2024,5976
12100,4,60257.6,9/24/2008,6/1/2024,5729
12050,2,55972.8,12/7/2009,6/1/2024,5290
11700,3,51667.2,7/1/2010,6/1/2024,5084
11760,4,56513.6,2/16/2011,6/1/2024,4854
16710,3,56784,2/23/2011,6/1/2024,4847
11700,3,50897.6,5/16/2011,6/1/2024,4765
16730,6,67745.6,6/29/2011,6/1/2024,4721
16750,6,91936,8/17/2011,6/1/2024,4672
11590,3,58780.8,11/19/2012,6/1/2024,4212
12060,3,46737.6,12/26/2012,6/1/2024,4175
12430,4,53268.8,5/22/2013,6/1/2024,4028
11790,2,46404.8,8/21/2013,6/1/2024,3937
12020,2,45926.4,3/23/2014,6/1/2024,3723
11580,2,55432,4/23/2014,6/1/2024,3692
11700,3,50252.8,9/17/2014,6/1/2024,3545
16710,3,52769.6,11/24/2014,6/1/2024,3477
11800,3,55577.6,4/22/1997,6/1/2024,9902
11700,3,59529.6,6/23/1998,6/1/2024,9475
11820,2,47840,1/21/2015,6/1/2024,3419
11700,3,49233.6,2/18/2015,6/1/2024,3391
11700,3,48672,9/28/2011,6/1/2024,4630
11760,4,53185.6,4/2/2014,6/1/2024,3713
11700,3,50668.8,5/15/2015,6/1/2024,3305
11580,2,52520,5/15/2015,6/1/2024,3305
11580,2,53123.2,10/15/2015,6/1/2024,3152
11710,2,49441.6,12/1/2015,6/1/2024,3105
11820,2,45760,12/10/2015,6/1/2024,3096
12750,2,48755.2,2/4/2016,6/1/2024,3040
11760,4,53809.6,2/23/2016,6/1/2024,3021
11700,3,45198.4,3/22/2016,6/1/2024,2993
11580,2,54080,6/7/2016,6/1/2024,2916
11760,4,56160,6/20/2016,6/1/2024,2903
11790,2,49275.2,3/21/2017,6/1/2024,2629
12020,2,43368,4/25/2017,6/1/2024,2594
11800,3,48692.8,5/2/2017,6/1/2024,2587
12480,4,49067.2,10/23/2017,6/1/2024,2413
11700,3,52894.4,1/22/2018,6/1/2024,2322
11820,2,48505.6,5/29/2018,6/1/2024,2195
12060,3,47881.6,6/18/2018,6/1/2024,2175
11760,4,57553.6,7/9/2018,6/1/2024,2154
11580,2,56784,7/16/2018,6/1/2024,2147
11700,3,49358.4,7/23/2018,6/1/2024,2140
11760,4,55993.6,8/20/2018,6/1/2024,2112
11700,3,46051.2,9/4/2018,6/1/2024,2097
11600,1,40289.6,11/12/2018,6/1/2024,2028
11700,3,47736,3/11/2019,6/1/2024,1909
12430,4,50148.8,5/28/2019,6/1/2024,1831
11790,2,45988.8,7/15/2019,6/1/2024,1783
11600,1,43097.6,7/15/2019,6/1/2024,1783
11760,4,59051.2,10/29/2007,6/1/2024,6060
11760,4,55016,10/21/2019,6/1/2024,1685
11700,3,46800,11/25/2019,6/1/2024,1650
11700,3,47819.2,12/9/2019,6/1/2024,1636
11700,3,48859.2,1/20/2020,6/1/2024,1594
11760,4,55411.2,1/27/2020,6/1/2024,1587
11600,1,43264,8/31/2020,6/1/2024,1370
12020,2,50731.2,6/28/2021,6/1/2024,1069
11830,4,51043.2,8/2/2021,6/1/2024,1034
11700,3,50086.4,8/23/2021,6/1/2024,1013
11700,3,47528,9/27/2021,6/1/2024,978
11580,2,51979.2,9/27/2021,6/1/2024,978
11600,1,45947.2,11/17/2021,6/1/2024,927
11700,3,49129.6,11/22/2021,6/1/2024,922
11700,3,49649.6,12/21/2021,6/1/2024,893
11600,1,41704,12/21/2021,6/1/2024,893
11700,3,48609.6,1/10/2022,6/1/2024,873
11760,4,54620.8,1/10/2022,6/1/2024,873
11700,3,46342.4,1/24/2022,6/1/2024,859
12030,2,43305.6,2/2/2022,6/1/2024,850
11700,3,47028.8,2/28/2022,6/1/2024,824
11790,2,48193.6,4/4/2022,6/1/2024,789
11790,2,49670.4,4/11/2022,6/1/2024,782
12020,2,46737.6,5/11/2022,6/1/2024,752
11570,2,48838.4,5/16/2022,6/1/2024,747
11820,2,45427.2,6/6/2022,6/1/2024,726
11700,3,46113.6,6/6/2022,6/1/2024,726
11700,3,46883.2,6/6/2022,6/1/2024,726
16710,3,48152,6/20/2022,6/1/2024,712
11820,2,43492.8,7/5/2022,6/1/2024,697
11700,3,47112,8/29/2022,6/1/2024,642
16710,3,49753.6,8/21/2023,6/1/2024,285
11700,3,46675.2,10/17/2022,6/1/2024,593
12030,2,51105.6,10/24/2022,6/1/2024,586
11700,3,46675.2,11/7/2022,6/1/2024,572
11700,3,46238.4,12/5/2022,6/1/2024,544
11700,3,45344,12/5/2022,6/1/2024,544
11700,3,45801.6,12/19/2022,6/1/2024,530
11700,3,43680,1/23/2023,6/1/2024,495
11700,3,45843.2,2/27/2023,6/1/2024,460
11700,3,44012.8,3/8/2023,6/1/2024,451
11700,3,45843.2,4/4/2023,6/1/2024,424
11600,1,39832,4/10/2023,6/1/2024,418
16710,3,48048,4/17/2023,6/1/2024,411
11700,3,43908.8,5/22/2023,6/1/2024,376
11700,3,45864,5/22/2023,6/1/2024,376
11700,3,44990.4,5/22/2023,6/1/2024,376
11700,3,46862.4,6/12/2023,6/1/2024,355
11700,3,45198.4,6/19/2023,6/1/2024,348
11700,3,45198.4,6/19/2023,6/1/2024,348
11700,3,44345.6,6/26/2023,6/1/2024,341
11700,3,42848,6/19/2023,6/1/2024,348
11700,3,46508.8,8/21/2023,6/1/2024,285
11700,3,45864,9/25/2023,6/1/2024,250
11700,3,44990.4,10/2/2023,6/1/2024,243
11600,1,41100.8,10/2/2023,6/1/2024,243
12170,1,43472,10/16/2023,6/1/2024,229
11600,1,41496,11/6/2023,6/1/2024,208
11820,2,42640,11/27/2023,6/1/2024,187
11790,2,45198.4,11/27/2023,6/1/2024,187
16720,4,54891.2,12/11/2023,6/1/2024,173
16720,4,52769.6,12/11/2023,6/1/2024,173
11600,1,38376,12/11/2023,6/1/2024,173
11820,2,44345.6,12/18/2023,6/1/2024,166
12170,1,42640,1/8/2024,6/1/2024,145
12170,1,42640,1/8/2024,6/1/2024,145
11790,2,43680,1/8/2024,6/1/2024,145
11700,3,43680,1/8/2024,6/1/2024,145
11700,3,43680,1/22/2024,6/1/2024,131
11700,3,43680,1/29/2024,6/1/2024,124
12170,1,42640,2/12/2024,6/1/2024,110
12030,2,41600,3/25/2024,6/1/2024,68
11700,3,44304,3/25/2024,6/1/2024,68
11700,3,44304,4/1/2024,6/1/2024,61
11700,3,44304,4/1/2024,6/1/2024,61
11700,3,44304,4/15/2024,6/1/2024,47
11790,2,44304,4/15/2024,6/1/2024,47
11700,3,44304,4/22/2024,6/1/2024,40
11700,3,44304,4/22/2024,6/1/2024,40
11790,2,44304,4/22/2024,6/1/2024,40
11700,3,44304,4/29/2024,6/1/2024,33
12570,8,115500,2/18/2014,6/1/2024,3756
11100,6,74174.1,8/21/2003,6/1/2024,7590
11100,6,70380,3/1/2006,6/1/2024,6667
10031,6,67059.2,3/3/2006,6/1/2024,6665
11100,6,77878.62,9/12/2006,6/1/2024,6472
11050,7,102845.25,1/29/2007,6/1/2024,6333
11100,6,71385.6,9/26/2007,6/1/2024,6093
11070,6,73150,5/2/2011,6/1/2024,4779
12380,6,74880,12/7/2012,6/1/2024,4194
11100,6,71060,8/11/2014,6/1/2024,3582
11050,7,91894.58,12/12/2003,6/1/2024,7477
11050,7,93712.5,2/16/2015,6/1/2024,3393
11100,6,77510.16,8/23/2016,6/1/2024,2839
10370,7,91875,4/2/2018,6/1/2024,2252
10990,10,165000,2/14/2006,6/1/2024,6682
11060,7,91000,3/9/2020,6/1/2024,1545
11981,6,76358.88,3/23/2020,6/1/2024,1531
11100,6,70380,1/11/2021,6/1/2024,1237
11100,6,82500,3/4/2024,6/1/2024,89
11700,3,44948.8,8/3/2011,6/1/2024,4686
12730,4,70657.6,3/27/2002,6/1/2024,8102
11800,3,57761.6,5/17/2002,6/1/2024,8051
11600,1,52478.4,11/17/2004,6/1/2024,7136
11760,4,60694.4,12/29/2005,6/1/2024,6729
12130,4,55952,3/15/2006,6/1/2024,6653
11700,3,52436.8,5/17/2006,6/1/2024,6590
11800,3,53560,6/14/2006,6/1/2024,6562
11700,3,51563.2,7/6/2006,6/1/2024,6540
12110,3,61089.6,7/17/2006,6/1/2024,6529
12430,4,52249.6,8/4/2006,6/1/2024,6511
11800,3,51396.8,12/1/2011,6/1/2024,4566
11800,3,53788.8,8/17/2006,6/1/2024,6498
12430,4,60840,8/30/2006,6/1/2024,6485
11800,3,53248,8/30/2006,6/1/2024,6485
11570,2,52332.8,8/30/2006,6/1/2024,6485
11780,3,53248,9/13/2006,6/1/2024,6471
11760,4,56825.6,9/13/2006,6/1/2024,6471
11570,2,48422.4,7/23/2014,6/1/2024,3601
11730,1,46966.4,9/21/2006,6/1/2024,6463
11700,3,51729.6,9/21/2006,6/1/2024,6463
16720,4,60902.4,10/18/2006,6/1/2024,6436
11800,3,52644.8,2/14/2007,6/1/2024,6317
11800,3,52644.8,2/21/2007,6/1/2024,6310
11570,2,55972.8,4/25/2007,6/1/2024,6247
11780,3,55099.2,4/25/2007,6/1/2024,6247
11800,3,52644.8,5/16/2007,6/1/2024,6226
11710,2,46217.6,6/27/2007,6/1/2024,6184
11820,2,51584,6/20/2007,6/1/2024,6191
11700,3,52416,7/19/2007,6/1/2024,6162
11760,4,59675.2,8/24/2007,6/1/2024,6126
11800,3,52748.8,8/31/2007,6/1/2024,6119
11700,3,51979.2,10/10/2007,6/1/2024,6079
11800,3,53019.2,10/17/2007,6/1/2024,6072
11730,1,45136,3/20/2013,6/1/2024,4091
11800,3,52644.8,4/4/2008,6/1/2024,5902
11820,2,48339.2,5/22/2008,6/1/2024,5854
11800,3,53580.8,6/18/2008,6/1/2024,5827
11800,3,52936,7/15/2008,6/1/2024,5800
12060,3,54184,7/15/2008,6/1/2024,5800
12110,3,58468.8,7/15/2008,6/1/2024,5800
12430,4,53060.8,7/30/2008,6/1/2024,5785
11780,3,52208,9/10/2008,6/1/2024,5743
11790,2,53081.6,10/1/2008,6/1/2024,5722
11790,2,48422.4,10/8/2008,6/1/2024,5715
11800,3,49878.4,10/8/2008,6/1/2024,5715
11700,3,49504,10/8/2008,6/1/2024,5715
11600,1,42660.8,10/22/2008,6/1/2024,5701
12110,3,58801.6,3/18/2009,6/1/2024,5554
11780,3,56451.2,5/15/2009,6/1/2024,5496
11710,2,50523.2,5/20/2009,6/1/2024,5491
11570,2,45697.6,6/3/2009,6/1/2024,5477
11800,3,52332.8,8/5/2009,6/1/2024,5414
16710,3,47528,8/5/2009,6/1/2024,5414
16740,6,90126.4,9/30/2009,6/1/2024,5358
16720,4,64792,12/16/2009,6/1/2024,5281
16710,3,55036.8,3/10/2010,6/1/2024,5197
11730,1,48339.2,3/17/2010,6/1/2024,5190
11780,3,52124.8,4/21/2010,6/1/2024,5155
11730,1,46966.4,9/1/2010,6/1/2024,5022
11570,2,55577.6,9/15/2010,6/1/2024,5008
11800,3,52644.8,12/3/2010,6/1/2024,4929
11800,3,48963.2,1/12/2011,6/1/2024,4889
16730,6,81473.6,1/19/2011,6/1/2024,4882
16720,4,58406.4,2/23/2011,6/1/2024,4847
11780,3,53019.2,3/16/2011,6/1/2024,4826
12430,4,51292.8,4/6/2011,6/1/2024,4805
11780,3,47299.2,4/21/2011,6/1/2024,4790
11760,4,55224,5/13/2011,6/1/2024,4768
11700,3,51916.8,5/18/2011,6/1/2024,4763
11760,4,57241.6,6/8/2011,6/1/2024,4742
12430,4,59176,6/15/2011,6/1/2024,4735
11800,3,52332.8,9/23/2011,6/1/2024,4635
12430,4,55452.8,10/26/2011,6/1/2024,4602
11720,3,59030.4,11/17/2011,6/1/2024,4580
11800,3,50627.2,3/14/2012,6/1/2024,4462
11600,1,44137.6,4/11/2012,6/1/2024,4434
11780,3,40705.6,6/27/2012,6/1/2024,4357
12130,4,60444.8,8/7/2012,6/1/2024,4316
11800,3,51563.2,8/15/2012,6/1/2024,4308
11710,2,48360,8/30/2012,6/1/2024,4293
11780,3,42515.2,10/26/2012,6/1/2024,4236
11760,4,52416,10/31/2012,6/1/2024,4231
11800,3,49982.4,10/31/2012,6/1/2024,4231
11570,2,48464,1/9/2013,6/1/2024,4161
11820,2,50460.8,1/16/2013,6/1/2024,4154
11770,2,45656,1/23/2013,6/1/2024,4147
12430,4,55328,3/20/2013,6/1/2024,4091
11780,3,54579.2,3/20/2013,6/1/2024,4091
12130,4,56492.8,4/11/2013,6/1/2024,4069
12430,4,50252.8,4/17/2013,6/1/2024,4063
11780,3,51105.6,7/19/2013,6/1/2024,3970
11760,4,55328,7/25/2013,6/1/2024,3964
11780,3,50502.4,7/31/2013,6/1/2024,3958
11800,3,46155.2,8/21/2013,6/1/2024,3937
11780,3,48505.6,9/25/2013,6/1/2024,3902
11770,2,43763.2,9/26/2013,6/1/2024,3901
11770,2,43680,2/5/2014,6/1/2024,3769
11780,3,49483.2,2/12/2014,6/1/2024,3762
11800,3,51916.8,4/23/2014,6/1/2024,3692
11800,3,48048,5/22/2014,6/1/2024,3663
11780,3,51937.6,6/23/2014,6/1/2024,3631
11800,3,52145.6,7/21/2014,6/1/2024,3603
11770,2,45572.8,8/6/2014,6/1/2024,3587
11600,1,40019.2,12/3/2014,6/1/2024,3468
11800,3,49587.2,1/14/2015,6/1/2024,3426
11700,3,51417.6,3/2/2015,6/1/2024,3379
11570,2,40040,3/23/2015,6/1/2024,3358
12060,3,51334.4,3/30/2015,6/1/2024,3351
11780,3,46779.2,4/13/2015,6/1/2024,3337
11700,3,53560,4/15/2015,6/1/2024,3335
11700,3,46633.6,11/12/2010,6/1/2024,4950
11790,2,42972.8,5/22/2015,6/1/2024,3298
11700,3,53352,5/4/2015,6/1/2024,3316
11780,3,45385.6,4/22/2015,6/1/2024,3328
16720,4,56680,6/22/2015,6/1/2024,3267
11760,4,55473.6,6/22/2015,6/1/2024,3267
11700,3,49504,7/8/2015,6/1/2024,3251
11760,4,56305.6,7/15/2015,6/1/2024,3244
11700,3,46446.4,7/27/2015,6/1/2024,3232
11720,3,53123.2,7/29/2015,6/1/2024,3230
11800,3,50440,8/3/2015,6/1/2024,3225
11790,2,41516.8,8/10/2015,6/1/2024,3218
11800,3,49961.6,8/10/2015,6/1/2024,3218
11790,2,45468.8,8/12/2015,6/1/2024,3216
11800,3,48422.4,8/17/2015,6/1/2024,3211
11700,3,49254.4,8/19/2015,6/1/2024,3209
11700,3,50003.2,8/25/2015,6/1/2024,3203
11760,4,55785.6,8/26/2015,6/1/2024,3202
11700,3,48568,9/1/2015,6/1/2024,3196
11780,3,46571.2,9/24/2015,6/1/2024,3173
16710,3,57491.2,9/24/2015,6/1/2024,3173
12430,4,50252.8,10/8/2015,6/1/2024,3159
11800,3,50689.6,10/8/2015,6/1/2024,3159
11600,1,39977.6,10/22/2015,6/1/2024,3145
11780,3,49004.8,10/29/2015,6/1/2024,3138
11600,1,38396.8,11/3/2015,6/1/2024,3133
11730,1,43222.4,11/19/2015,6/1/2024,3117
11700,3,49504,12/29/2015,6/1/2024,3077
11710,2,47174.4,1/5/2016,6/1/2024,3070
17690,4,69451.2,1/5/2016,6/1/2024,3070
17690,4,68140.8,1/7/2016,6/1/2024,3068
11700,3,50772.8,1/19/2016,6/1/2024,3056
11760,4,54246.4,1/19/2016,6/1/2024,3056
12100,4,55827.2,1/26/2016,6/1/2024,3049
17690,4,68140.8,2/4/2016,6/1/2024,3040
11760,4,57865.6,2/23/2016,6/1/2024,3021
11700,3,47840,3/15/2016,6/1/2024,3000
11830,4,51771.2,3/15/2016,6/1/2024,3000
16720,4,59092.8,3/22/2016,6/1/2024,2993
11730,1,40518.4,3/22/2016,6/1/2024,2993
11780,3,50148.8,4/19/2016,6/1/2024,2965
11760,4,53185.6,5/17/2016,6/1/2024,2937
11790,2,48152,7/26/2016,6/1/2024,2867
12430,4,55161.6,8/9/2016,6/1/2024,2853
11700,3,48297.6,8/30/2016,6/1/2024,2832
11770,2,44491.2,8/30/2016,6/1/2024,2832
11780,3,51896,10/4/2016,6/1/2024,2797
11790,2,45323.2,10/11/2016,6/1/2024,2790
11820,2,48256,10/11/2016,6/1/2024,2790
12110,3,54870.4,10/18/2016,6/1/2024,2783
11770,2,43284.8,12/6/2016,6/1/2024,2734
11730,1,42889.6,12/13/2016,6/1/2024,2727
11710,2,39520,1/31/2017,6/1/2024,2678
11820,2,46404.8,2/28/2017,6/1/2024,2650
11770,2,50939.2,3/14/2017,6/1/2024,2636
11700,3,49940.8,5/2/2017,6/1/2024,2587
11770,2,42182.4,6/27/2017,6/1/2024,2531
11570,2,48505.6,7/18/2017,6/1/2024,2510
12430,4,50107.2,7/25/2017,6/1/2024,2503
11770,2,35672,7/25/2017,6/1/2024,2503
11710,2,47174.4,8/15/2017,6/1/2024,2482
11770,2,43700.8,8/25/2017,6/1/2024,2472
11760,4,56784,9/12/2017,6/1/2024,2454
12110,3,53664,9/26/2017,6/1/2024,2440
11700,3,49649.6,9/26/2017,6/1/2024,2440
11770,2,42016,10/9/2017,6/1/2024,2427
11790,2,50190.4,10/23/2017,6/1/2024,2413
11760,4,56326.4,12/4/2017,6/1/2024,2371
11600,1,37710.4,12/11/2017,6/1/2024,2364
11760,4,55744,12/11/2017,6/1/2024,2364
11710,2,48838.4,2/5/2018,6/1/2024,2308
11770,2,40560,2/19/2018,6/1/2024,2294
11780,3,47756.8,2/19/2018,6/1/2024,2294
11700,3,47694.4,4/2/2018,6/1/2024,2252
11730,1,41038.4,6/18/2018,6/1/2024,2175
11790,2,45801.6,6/25/2018,6/1/2024,2168
12060,3,41828.8,7/31/2018,6/1/2024,2132
11760,4,52208,8/20/2018,6/1/2024,2112
11800,3,48921.6,8/20/2018,6/1/2024,2112
11700,3,48505.6,8/28/2018,6/1/2024,2104
11700,3,48505.6,9/10/2018,6/1/2024,2091
11800,3,47756.8,9/10/2018,6/1/2024,2091
11780,3,50003.2,10/15/2018,6/1/2024,2056
11800,3,47819.2,10/15/2018,6/1/2024,2056
11700,3,52478.4,10/23/2018,6/1/2024,2048
11790,2,42827.2,11/26/2018,6/1/2024,2014
11780,3,48089.6,1/7/2019,6/1/2024,1972
11710,2,46508.8,1/14/2019,6/1/2024,1965
11780,3,49004.8,2/11/2019,6/1/2024,1937
11700,3,47299.2,2/25/2019,6/1/2024,1923
11820,2,41038.4,5/13/2019,6/1/2024,1846
11730,1,40040,5/20/2019,6/1/2024,1839
11730,1,43763.2,6/3/2019,6/1/2024,1825
11700,3,43388.8,8/12/2019,6/1/2024,1755
11780,3,41100.8,8/19/2019,6/1/2024,1748
11780,3,48505.6,9/9/2019,6/1/2024,1727
11700,3,47756.8,10/7/2019,6/1/2024,1699
11570,2,48422.4,11/4/2019,6/1/2024,1671
11820,2,43305.6,11/18/2019,6/1/2024,1657
11700,3,47756.8,12/2/2019,6/1/2024,1643
11790,2,40227.2,12/9/2019,6/1/2024,1636
11700,3,48505.6,12/23/2019,6/1/2024,1622
11800,3,48651.2,12/23/2019,6/1/2024,1622
12020,2,45697.6,1/6/2020,6/1/2024,1608
11700,3,43118.4,1/13/2020,6/1/2024,1601
12730,4,66955.2,1/20/2020,6/1/2024,1594
